name,page,text
963330_bijlagen.zip__concatenated,49,"26-mei-2011
55-09-0102

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

5 Conclusie en vaststelling
kwaliteitsniveau

Aan de hand van de beschikbare gegevens kunnen de volgende conclusies worden

getrokken:

« de stabiliteit van het pand is voldoende;

« de brandveiligheid is voldoende;

« de staat van onderhoud van het pand is voldoende;

+ De draagkracht van de fundering voldoet niet aan de hiervoor gestelde prestatie-eis in
het Bouwbesluit 2003. Deze prestatie-eis is opgenomen in artikel 2.5 van bedoelde
Besluit (paragraaf bestaande bouw). Daarom moet de fundering worden hersteld of
vernieuwd. Indien hierbij nieuwe constructies of constructieonderdelen worden
gerealiseerd, dan moeten deze nieuwe onderdelen voldoen aan de prestatie-eis zoals
geformuleerd in artikel 2.1 van het Bouwbesluit (paragraaf nieuwbouw). Dit vloeit voort
uit de Woningwet 2007, artikel 4.

Het pand heeft kwaliteitsniveau IV.

)

 

[e>]
[se]
[e>]
[®)
e}
<
o
[ss]
‚}
©®}
-
<
-
(1s]
-
[®]
h oo
w}
e""}
[=]
+7 ]
}
[e>]
)}
e}
—

C1 B1 A1 G2 B2 A2 B5 AS 20 15 17 16 11

Patch Reference n

the scale towards documen*“ B

rage aa Scon Aulieence Cart, TE265. Sorteitte, d

 
"
963330_bijlagen.zip__concatenated,85,"Kenmerk 909757
Pagina 9 van 9

Gemeente Amsterdam
Stadsdeel Centrum

Op een later tijdstip aan te leveren gegevens en bescheiden

 

Uitgestelde toetsen met betrekking tot het bouwwerk
Later in te dienen gegevens met betrekking tot artikel 2.7 MOR

De volgende gegevens en bescheiden dienen uiterlijk binnen een termijn van drie weken
voor de start van de uitvoering worden overlegd (artikel 2.7 MOR)

gegevens en bescheiden met betrekking tot belastingen en belastingcombinaties (sterkte
en stabiliteit) en de uiterste grenstoestand van alle (te wijzigen) constructieve delen van
het bouwwerk alsmede van het bouwwerk als geheel, voor zover het niet de hoofdlijn van
de constructie dan wel het constructieprincipe betreft;
"
892231__concatenated,26,
963330_bijlagen.zip__concatenated,169," 

|

   
  

_ VB
|
M

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 
 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 
 
  

(°)
J keuken
700
88
18
EEB
H
3,470 H
470
l/
(°)

 

 

 

 

k

 

 

 

 

 

 

 

 

 

 

 

S

n L n

 

 

 

 

 

 

 

 

 

 

 

 

 

1
[ fundering |leidingkoker

 

 

 

 

 

 

 

 

 

 

 

 

 

 

Ieidiì#oke\
leidingRoker
Ë
Ieiding\kûHer\
Ë
leidingkoHer
1

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

|

° /_o _/____$‚lì__-?47 | :‚

* | | | | |

+ * e e |

4!> | | ><i restä+urant Ë :

19 45 | ä ë !

i 1 + i t |m- i |

* s ! | | |

1 | * 1

| ! ì 2,568 388, | 4585, 1,358 +547: : |
|17 43 | + _Ê l í

t o J AL4 E

| | 1 + s | | 7 i
| 1 l pu 4

L 1 À” l|-_'Fn— _A ——ÊF—— '_ | EO '%I E ! E fE = £ H |
+ | | | 27 : i/ | |
1 ! : S |

! : | 4'>41 ><I 2,428 | | Ë ! : i | onmn l !
t A\ S | | |

* $° ><Ë | -! | | / |

i | ! < 2,964 116I] [1,130 110W-c 12 | i / |

e e e |

| |

T á

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

  

 

 

 

 

    

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

   

     

 

 

 

 

 

9/
/ /
: : \
14515 woning 2 woning 3 = wonihg 4
u
5 12—,Ê45 L L
12,495
- <B £ %» - B í B E E

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

    

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

  
  
    

  

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

z

 

 

 

 

 

 

 

 

 

# |
%
È D

Palenplan 1:100 +. Souterrain 1:100 O.

 

 

 

 

 

 

ù

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

|
| 3
'i 37 n e = ) ,
l | A Ë \l mm\ 2 I/ N | : 'Ë
| « 8 5 © ER p 3 | * |
| Î e L E IET |E ?
35 ° l_- n n | |/
o I 1000 | | I l
1 [Ee] |
| | d S | |
& Í | |
_ -/l | _ _ _ 33 _
k ë | - |
;l:ÀB ! 32 | I
| _ á £
/: â ? : \
A | | 1 |
|! /: | | I
|
1e ( | |
|
A g | | | f |
11 ! | í : 5 | O 4 E z _ |
| |
/:+a I';II 30 A/ : / / \ 1
q l Î l | J = = =
AA_ MAL . e . :A | | AT. 72A A / . / AA AA A :
Ai M ! | 1
1), l ; |/ l /
| | - =
e L # / WA AM | / : s _ |
DEEZZIIZZITzZ í | | W = === |
:ÏIE OOK TEKENINGEN CONSTRUCTEUR | : JT =
j 4 28 | ’ E E E E E E N E e O e e e e e e
* { | | |
t | | | |
3 27 |
é n | |
[] | | |
j | | |
:+ À | |
4 | |
| s H
á |

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

j
=

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

Ë |

 

 

 

 

 

 

5e verdieping

 

 

 

 

 

PLATTEGROND CONFORM DE HUIDIGE BESTAANDE TOESTAND MET
TOEVOEGING VAN EEN PERSONEELSTOILET.

 

 

 

D-Architecten bv

Nieuwe Herengracht 113
1011 SB Amsterdam
020-646 27 26

020-644 28 21
info@itz-a.nl
www.itz-a.nl

 

 

Revisie E:

 

Behoort b|_l d€ b€SChlkklng van Gebouwkenmerken Revisie F:

Revisie D:

 

 

 

 

 

 

 

 

 

 

 

 

 

 

Het dagelijks bestuur van E
J x Revisie B:
‘—; Revisie A: 01-07-2013
Stad Sd ee | Ce ntr ä Datum: JT 10-06-2013
um 2
E 9
o3 x
% E Project Warmoesstraat 10; 1012JO Amsterdam
ä % Onderdeel Plattegronden
> U Betreft NIEUWE SITUATIE
N R BWT 909757 Kelder/souterrain |[Restaurant | 173.17 Schaal 1:100
: Status Aanvraag OLO
Begane grond Restaurant | 174.20
G e | ' le rkt ° 3 1e Verdieping Woning 169.40 Werknummer: _ 1895 —
. 2e Verdieping Woning 169.40
3e Verdieping Woning 169.60 Layoutnummer: _ NTO1a
4e Verdieping Woning 155.80
5e Verdieping Woning 138.60 Layoutnaam: Plattegronden
Opdrachtgever: I
Inhoud gebouw 3991.00

 

 

 

 

 
"
963330_bijlagen.zip__concatenated,51,"26-mei-2011
55-09-0102

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

6.1 Voorzieningenlijst

BWT 50-10-0054

Lijst van de te verrichten werkzaamheden aan het pand:
Warmoesstraat 10

A) FUNDERING

1. de fundering voldoet niet meer aan de voorschriften van het Bouwbesluit (art. BB
2.5 (best. bouw, afdeling 2.1)) en moet worden vernieuwd. Bij het vernieuwen
gelden de nieuwbouwvoorschriften van het Bouwbesluit (art. BB 2.1 (nieuwbouw,
afdeling 2.1));

B) VOORGEVEL

1. het metselwerk ter hoogte van de eerste verdieping, in de rechter penant is
gescheurd en moet worden hersteld. (art.BB 2.5 (best. bouw, afdeling 2.1));

De artikelen verwijzen naar de Woningwet (WW), Bouwbesluit (BB) en Bouwverordening
Amsterdam (BV).

I mm !o

[e>]
(ss]
[e>]
®}
e
<
o
aa
e}
[©®)
_
<
_
n
_
[®)
b d
)
N
®}
[se)
[w]
[e2)
)
)
-

20
d
ascijd

ho

rence numbers on UTT

 

C1 B1 A1l G2 B2 A2 B5 A5 20 18 17 16 11

Patch Refere

<

ence Chart TE263 SerialNo. ) +- +

e ]

the scale towards documen* B

Image Engineering Scan Refer

 
"
963330_bijlagen.zip__concatenated,53,"26-mei-2011
55-09-0102

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

8 Verklarende woordenlijst

Amsterdamse
paalfundering
Borstwering

Bouweenheid
Conus waarde

Duurwaterpassingen
Eigen bouwmuur
Gemeenschappelijke
bouwmuur

Gevel penanten
Gevelwaterpassing
Inspectieput

Kespen

Langshout
Latei

Oploodmeting

Paaljuk
Peilbuis

Pilodynmeter

Schranken

Sondering

Zie tekening 1

Gedeelte van het metselwerk onder een muuropening van de
gevel

Aantal naast elkaar gelegen panden die gelijktijdig zijn gebouwd
Een gemeten waarde waarmee de draagkracht van grondlagen
voor funderingen berekend kan worden (zie ook sondering).
Een reeks van metingen om over langere termijn het
zettingsgedrag van panden vast te stellen.

Een alleen tot het pand behorende bouwmuur.

Een enkele bouwmuur welk aan twee naast elkaar gelegen
panden toebehoort.

Gedeelte van een muur tussen twee openingen waarvan de
hoogte groter is dan de breedte.

Meetmethode om verticale zettingsverschillen in de gevel te
constateren

Uitgraving om de ondergrondse delen van een bouwwerk te
inspecteren.

Onderdeel van een houten paalfundering, zie tekening 1.
Onderdeel van een houten paalfundering, zie tekening 1.
Balkvormig element van hout, steen, ijzer of beton dat een
opening van enige breedte overspant en het bovenliggende
muurwerk draagt.

Bij de oploodmeting wordt de huidige hoek van oorspronkelijk
verticale gevel elementen met het horizontale vlak bepaald. Uit
de gemeten hoek wordt de schranking van deze elementen
afgeleid, uitgedrukt in mm/m'.

Onderdeel van een houten paalfundering, zie tekening 1.

Buis in de grond waarin de hoogte van de grondwaterstand
gemeten wordt.

Apparaat dat een stalen pen met een voorgeschreven diameter
onder een bepaalde kracht in het hout van de
funderingsonderdelen schiet; de indringingsdiepte geeft een
indicatie van de kwaliteit van het hout.

Het vervormen van (een onderdeel) van een pand in horizontale
richting.

r'""'‚‘

,_____l

Het resultaat van de beproeving om de draagkracht van de
grondlagen te bepalen.

Inct

 

T mm !/o

EEvZ,
e

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

16 11

a

C1 B1 A1 C2 B2 A2 B5 A5 20 18 17

the scale towards documep’” f

Chart TE263 Serial No.

Image Engineering Scan Reference

 
"
963330_bijlagen.zip__concatenated,141," 

 

Hb1 27.06.2013
Handboring

Maaiveldhoogte: 0.17 to.‚v. NAP Coordinaten:

Grondwaterniveau: -0.33 to.v. NAP

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

NAP | MV Profiel M P Omschrijving bodemprofiel Opmerkingen
+0.0] 1 0.00m Verharding, (beton) grijs.
J 0.10m Zand, matig fijn grijs/bruin/zwart, zwak puinhoudend,
J zwak silthoudend.
|-1.0 _í
1.0| 1
20 1
-20 1 2.00m Einde boring.
30 |
x
x
X Pagina 12/24
Ó
GEO-SUPPORTING BV Project: Warmoesstraat 10 Rapportnr:  275.01.93413

Lisserbroek

 

Locatie: Amsterdam Proj. datum: 27.06.2013

 

 

 
"
963330_bijlagen.zip__concatenated,35,"5
$
5
“
q =

m
28
25
5ó
®3
k
D &
oo

26-mei-2011
55-09-0102

Warmoesstraat 10

465:n>0p sp1emo} a[e3s au1

69 69 8V 89 89 ZV Z9 /9 LO ZO €0

77 ONIeuas E9TIL Weyaruearey uers Guyaau6ug a6ew

LIN uo siaqwnu 22ua1aag Yaed

_.(
LL 8L 07 SV Sg zvV zg 29 IV 19 19

 

m
M :

LE

0Z| 04

9| ww h

 
"
963330_bijlagen.zip__concatenated,109,"STRACKEE BV BOUWADVIESBUREAU werknummer: 912-096
x berekeningnummer: 1
bladnummer: 23

 

 

 

 

 

 

 

x
X Pagina 24/44
WAPENING ©
Strackee BV BOUWADVIESBUREAU B wapeningstabel vloeren EC_NL
Amsterdam Versie : 4.8.5 ;NDP :
Gebruikslicentie COMMERCIELE-versie tot 1-11- m. printdatum : 12-06-2013
tabel voor buigwapening in vloeren volgens eurocode 2 1000 x 400
werk = warmoesstraat 10
werknummer = 912-096
onderdeel = fundering
betonkwaliteit = C30/37 staalkwaliteit = B500
karakteristieke kubusdruksterkte Íx= 37 N/mm? karakteristieke cilinderdruksterkte Íox= 30 N/mm?
staaltrekspanning fu= 500 - rekenwaarde staaltrekspanning Ía= 435 N/mm?
breedte b= 1000 mm maatgevende waarde schuifsterkte Vrac= 044  N/mm?
hoogte h= 400 mm bovengrens schuifsterkte VRd,max= 5,18 N/mm?
betondekking onderzijde c= 30 mm dwarskrachtweerstand Vrae= 160,6 kKN
betondekking zijkant c= 0 mm dwarskrachtweerstand Vrama= 1888,9 kN
minimale betondekking Cmin= 30 mm Dmax= 1546 % Ama= 5641 mm?
milieuklasse XC1 en  XC2 Pminm= 0153 % Amn= 552  mm?
diameter beugels of verdeelwapening = 0 mm
verhouding momenten: Mgp/ Meg = 075 -
Maa zonder controle scheurwijdte Mga inclusief scheurwijdte
diameter diameter As p d Mpg dogi dmax hoh max Mag
mm mm mm? % mm kNm mm mm mm kNm
© 12 - 150 754 0,21 364,0 116,8 0,0 12,3 140 108,9
9 12 - 150 + S 12 - 500 980 0,27 364,0 150,8 0,0 12,2 137 141,5
9 12 - 150 + S 12 - 333 1094 0,30 364,0 167,6 0,0 12,0 135 163,0
9 12 - 150 + S 12 - 300 1131 0,31 364,0 173,2 0,0 12,0 135 169,9
© 12 - 150 + S 12 - 250 1206 0,33 364,0 184,3 0,0 12,0 133 184,2
9 12 - 150 + S 12 - 200 1319 0,36 364,0 200,8 0,0 11,9 132 200,8
G} 12 - 150 + S 12 - 150 1508 0,41 364,0 228,2 0,0 11,9 130 228,2
S 12 - 150 754 0,21 364,0 116,8 0,0 12,3 140 108,9
9 12 - 150 + S 16 - 500 1156 0,32 363,5 176,6 0,0 11,9 133 165,2
9 12 - 150 + S 16 - 333 1358 0,37 363,4 206,0 0,0 11,7 130 199,7
G} 12 - 150 + S 16 - 300 1424 0,39 363,3 215,6 0,0 11,7 128 211,0
9 12 - 150 + S 16 - 250 1558 0,43 363,2 234,9 0,0 11,6 126 233,4
G} 12 - 150 + S 16 - 200 1759 0,48 363,1 263,4 0,0 11,4 123 263,4
9 12 - 150 + S 16 - 150 2094 0,58 363,0 309,9 0,0 11,2 117 309,9
S 12 - 150 754 0,21 364,0 116,8 0,0 12,3 140 108,9
9 12 - 150 + S 20 - 500 1382 0,38 363,1 209,4 0,0 11,6 128 195,2
ö 12 - 150 + S 20 - 333 1697 0,47 362,8 254,3 0,0 11,4 123 244,9
G} 12 - 150 + S 20 - 300 1801 0,50 362,7 268,9 0,0 11,3 122 261,4
G} 12 - 150 + S 20 - 250 2011 0,55 362,5 297,9 0,0 11,1 117 295,1
9 12 - 150 + S 20 - 200 2325 0,64 362,3 340,6 0,0 10,9 113 340,6
S 12 - 150 + S 20 - 150 2848 0,79 362,0 409,1 0,0 10,5 104 409,1
S 16 - 150 1340 0,37 362,0 202,7 0,0 11,3 125 165,4
9 16 - 150 + S 16 - 500 1743 0,48 362,0 260,1 0,0 11,1 120 240,1
S 16 - 150 + S 16 - 333 1944 0,54 362,0 288,3 0,0 11,0 117 276,7
9 16 - 150 + S 16 - 300 2011 0,56 362,0 297,5 0,0 10,9 116 288,3
9 16 - 150 + S 16 - 250 2145 0,59 362,0 315,9 0,0 10,9 114 311,9
9 16 - 150 + S 16 - 200 2346 0,65 362,0 343,1 0,0 10,8 112 343,1
S 16 - 150 + S 16 - 150 2681 0,74 362,0 387,4 0,0 10,6 106 387,4
9 16 - 150 - 1340 0,37 362,0 202,7 0,0 11,3 125 165,4
S 16 - 150 + S 20 - 500 1969 0,54 361,5 291,3 0,0 10,9 116 268,0
S 16 - 150 + S 20 - 333 2284 0,63 361,4 334,1 0,0 10,6 110 318,7
9 16 - 150 + S 20 - 300 2388 0,66 361,3 348,0 0,0 10,5 108 335,1
9 16 - 150 + S 20 - 250 2597 0,72 361,2 375,6 0,0 10,4 106 368,6
ö 16 - 150 + S 20 - 200 2911 0,81 361,1 416,0 0,0 10,2 100 416,0
S 16 - 150 + S 20 - 150 3435 0,95 361,0 480,8 0,0 9,8 91 480,8

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam 11 juli 2013
"
963330_bijlagen.zip__concatenated,217,"Retouradres: Bouwen & Wonen, Postbus 202, 1000 AE Amsterdam

Warmoesstraat 10 I
1012JD AMSTERDAM
"
963330_bijlagen.zip__concatenated,33,"=
G
j
£
n
E
<
£
[=
n
)
I=
n
ö

5
P}
z
5
A
ó
®
ö
d
D
q
5
3
g
”)

mei-2011

26-

55-09-0102

Warmoesstraat 10

4éawn>op sp1eMmo1 3[e9s ou} * 4 .…oz_a_3 E9TIL veu)auarjeg vers Guyaaurbu3 abew
69 69 8V 89 89 JV Z9g /9 LO ZO €0 60

LIN vo s:aqwnu 22u212j2y Yaied

ZL 8L 0Z SV cg zV zg Z IV L9 L9
oet|

, o “i
n UU … PEPTPEE. PT #

or 9| ww —
E e > uour

oo;

i

r AM
d

 

 
"
963330_bijlagen.zip__concatenated,219,"Kenmerk BWT 50-10-0054

Pagina 2 van 7

Gemeente Amsterdam
Stadsdeel Centrum

U hebt een brief ontvangen (verzonden op 28 maart 2012) waarin wij u hierover hebben
geïnformeerd. Wij hebben u toen in de gelegenheid gesteld om de vereiste voorzieningen
te (laten) treffen. [U bent vervolgens niet binnen de in die brief gestelde termijn gestart
met de werkzaamheden of heeft vervolgens niet binnen de gestelde termijn de
werkzaamheden voltooid]. In de brief hebt u kunnen lezen dat wij in dat geval over
kunnen gaan tot bestuursdwang of een dwangsom kunnen opleggen.

Zienswijze
Wij hebben u in de brief van 28 maart 2012 gevraagd uw zienswijze te geven over het
voornemen tot toepassen bestuursdwang of opleggen van een dwangsom.

U heeft uw zienswijze hierover echter niet gegeven. Wij hebben besloten het
handhavingstraject door te zetten.

Belangenafweging

Wij begrijpen dat het in uw belang is om de huidige situatie te handhaven: het kost
immers tijd en geld om uw pand te laten voldoen aan de geldende voorschriften. De
(economische) belangen van een individu wegen echter niet op tegen de algemene
belangen die de Woningwet vertegenwoordigd. Alleen als er bijzondere en
zwaarwegende omstandigheden zijn, kan hiervan worden afgeweken. In uw geval is hier
geen sprake van.

Toen wij de overtreding constateerden, hebben wij u steeds te kennen gegeven dat het
hier gaat om een niet toegestane situatie, die wij niet gedogen. Er is dus geen sprake van
een gedoogsituatie of gedoogbeleid. Hiervoor moet de gemeente namelijk op de hoogte
zijn van de illegale situatie en vervolgens (na een afweging van alle belangen) besluiten
om deze situatie niet te bestrijden. Bovendien heeft Stadsdeel Centrum ook geen
mededelingen of toezeggingen gedaan waardoor u het idee kon krijgen dat de illegale
situatie toegestaan was, dan wel gedoogd zou worden. Uw belangen zijn dus niet in
onevenredige mate geschaad.

Wat moet u doen (lastgeving)?

U hebt nu de volgende verplichtingen:

(1) Start binnen veertig weken na de dag waarop dit besluit is verzonden of uitgereikt,
met de aanpassingen (de voorzieningen) zoals die zijn beschreven in de
voorzieningenlijst. U vindt deze lijst als bijlage bij dit besluit.

(2) Voltooi de voorzieningen uit de voorzieningenlijst binnen 58 weken na de dag dat
deze brief is verzonden of uitgereikt.

(3) Overhandig of stuur ons uw bodemsaneringsplan binnen tien weken na verzending
van deze brief.

Daarnaast moet u voor uw bouwwerkzaamheden een omgevingsvergunning voor de
wijzigingen aan het monument aanvragen, (op grond van artikel 2.2. onder f van de
Wabo en artikel 11 van de Monumentenwet 1988). Uw pand is namelijk een
beschermd rijksmonument. Overhandig of stuur ons deze aanvraag binnen tien
"
963330_bijlagen.zip__concatenated,144,"BIJLAGE 4

 

Funderingsadvies

Pagina 15/24

OxxXx

Op dit advies zijn de RVOI 2001 alsmede onze Algemene leveringsvoorwaarden van toepassing, welke een aansprakelijkheidsbeperking bevatten
"
892231__concatenated,35," 

Van:

 

Verzonden: vrijdaa 10 november 2017 11:17

Aan:

Onderwerp: Kennismaking

Beste

Jouw kaarthebikvan4 __ zowel collega als landgenote (van Eritrese afkomst), gekregen.

Wij praten wel eens over heel veel dingen, de kerk en Eritrese jongeren die in de kerkgemeenschap actief zijn maar met
name aangaande Eritrese vluchtelingen en hun problemen op het gebied van de Nederlandse taal & integratie.

Naar aanleiding hiervan is een en ander ter sprake gekomen, dat zij mij je naam voorstelde, je bezigheden.enz.

Ik zou je in eerste instantie willen bellen maar misschien bel ik ongelegen, dat ik jou kan storen.

Daarom vraag ik je of wij ergens kunnen afspreken om onder het genoot van koffie of lunch kennis te kunnen maken
want ik ben erg geïnteresseerd (ook vroeger betrokken geweest) op de vluchtelingen problematiek van de Eritreeërs.
Alvast fijn weekend,

Met vriendelijke groet,

1u E
r
1._‚

Jan van galensfraat 323
1006 BJ Amsterdam west

 

E

a E e g »D- j2
Werkzaam dinsd. t/m vrijd

â Denk aan het milieu voordat je dit bericht print
"
892231__concatenated,49,"n

 

 

g
Van: EOTC. amst E E 0 A 0
Verzonden: zondag 14 Januafl 2018 10:03
Aan: | n
Onderwerp: Voorlichtingsbĳeenkomsten vanuit de GGD Amsterdam
Geachteî______.„

Dank voor uw mail.
Wij hebben uw mail ontvangen en wij hebben kennis genomen van de inhoud van uw mail.

Naar aanleiding hiervan hebben wij onze achterbaan geïnformeerd dat de voorlichting geplad op 27-01-
2018 niet zal doorgaan.

Over uw verzoek om hierop terug te komen i.v.m. het organiseren buiten de kerk halen (4 á 5 kamers) gaat
het bestuur bij elkaar komen om de zaak te bespreken.

U hoort wel van ons.

Wel heeft u het volgende gezegd:

""Gezien het neutrale karakter van onze organisatie heeft het onze voorkeur om voorlichtingsactiviteiten in een
gebouw met een niet-religieuze functie te geven. Zo kunnen wij ons onafhankelijke karakter beter waarborgen.""

De GGD en Pharos hebben ons benaderd om voorlichting te geven aan onze kerkleden. In verband hiermee
hebben wij bepaalde afspraken gemaakt. Maar n.a.v. uw bovenstaande argument en voorkeur wilt u het
buiten het kerkgebied houden. Alvorens u zelf een ruimte voor de voorlichting regelt/huurt, moeten wij eerst
met u, als vertegenwoordiger van de GGD, aan tafel om de zaak te bespreken want het bestuur van de
Eritrese Orthodox Tewahdo Kerk Amstelveen-Amstelland moet eerst over deze ontwikkeling ook goed
overleggen,

met vriendelijke groet,

e iritrese Orthodox Tewahdo Kerk Amstelveen-Amstelland

EOTC ams.""’"""" w

tel. °}

- —-— Forwarded message =-=--— --
Fr
Date: 2018-01-11 13:42 GMT+01:00

Subjeet: Voorlichtingsbijeenkomsten vanuit de GGD Amsterdam

To:1 | … e _;

 

 

 

 

Besté7

_

Als vervolg op een eerder gesprek tussen de Eritrese kerk en Pharos, heeft er op woensdag 20 december een gesprek

plaatsgevonden tusse _m (kerk) Ve em ® en ' &(GGD

Amsterdam).
"
