names,labels,text,paths
Beslissing-op-Wob-verzoek-omgang-met-de-Wob.html__concatenated,1.0,"To: elderland.nl]

Cc: @gelderland.nl]

From:

Sent: Tue 4/13/2021 8:06:55 AM

Subject: FW: Zoeken van 'oude' Wob-verzoeken in ArchiefWeb
Received: Tue 4/13/2021 8:06:57 AM

Ter info
Va_@gelderla nd.nl>
Verzonden: dinsdag 13 april 2021 10:05
Aan @gelderland.nl>
c @eelderland.n> E e c
Onderwerp: RE: Zoeken van 'oude' Wob-verzoeken in ArchiefWeb
Beste
Sorry voor mijn late reactie.
Wij vragen ons af hoe andere provincies ermee omgaan.
Bijna alle provincies zitten ook bij Archiefweb.
Zij zullen dus soortgelijke problemen moeten hebben.
Zelf ben ik geen voorstander van het op diverse plekken plaatsen van informatie. De kans dat informatie dan ergens
dubbel komt te staan (met als risico dat het verschillende versies zijn) is te groot.
Wat zijn de wettelijke eisen voor het publiceren. Is hier een termijn voor beschreven in wetgeving?
Dan zouden we nog naar andere alternatieven kunnen kijken.

Met vriendelijke groet,
l«'u…-tww.cl Beheerder Online Communicatie

Autüsme ambassadeur

026 N s o v N B zelderland.n] | www.gelderland.nl

werkdagen: maandag | dinsdag | woensdag | donderdag | vrijdag
= provincie

Celderland

Ë elderland.nl>

Verzonden: woensdag 24 maart 2021 18:10
Aar: e N > z >
Onderwerp: RE: Zoeken van 'oude' Wob-verzoeken in Archief Web
H B
We hebben van de provincie Drenthe het volgende bericht ontvangen m.b.t. het publiceren van (oudere) Wob-besluiten:
« Wij publiceren alle Wob-verzoeken, besluiten en de bijlagen op de website. Vanwege de gelaagdheid hebben we een
verkorte link laten aanmaken zodat we in brieven makkelijk kunnen verwijzen (https://www.provincie drenthe.nl/wob).
Stukken sturen wij ook niet rond. De verzoeken laten wij niet overzetten naar de archiefsite omdat ze dan zeer slecht te
vinden zijn en ook niet door google worden geïndexeerd. Data en regelgeving voor websites was wel een probleem. Dit
hebben we voor nu opgelost door Stack in te zetten. Daar staan alle stukken (rechtstreek onder ons beheer) en de website
heeft alleen een uitleg en link naar een dossier in Stack.

We willen graag met jullie in overleg over de mogelijkheid om een programma als Stack te gebruiken om Wob-besluiten ouder dan 3
maanden op te zetten.
Met vriendelijke groet,

cjectmedewerker Wob | Bestuurlijk Juridische Zaken | Te OZ&_ E-mail: elderand.nl | aanwezig: maandag t/m donderdag
www.gelderiand.nl

PS: De provincie Gelderland ontvangt uw post graag digitaal via post@gelderland.nl

à Denk aan het milieu, alvorens te besluiten deze mail te printen

Van elderland.nl>

Verzonden: woensdag 27 januari 2021 16:42
Aan: elderland. nl>

D gelderland.nl> @gelderland.nl> _
@gelderland.nl>; @ elderland nl elderland.nl>

Onderweri: RE: Zoeken van 'oude' Wob-verzoeken in ArchiefWeb

Beste

Helaas geen goed bericht.

Archiefweb heeft het onderzocht maar kan niet vinden waar het fout gaat.

Ik heb de melding geëscaleerd naar I&A omdat ik met dat antwoord niet akkoord ga.
Er moet een oplossing voor komen.

0000000052
",../images/1.0/Beslissing-op-Wob-verzoek-omgang-met-de-Wob.html__concatenated_p_24.jpg
963316_bijlagen.zip__concatenated,1.0," 

 

Gemeente
Amsterdam

Centrum W@ 2 o c…y/%„

Dagelijks bestuur CENTRUM

VOOR ÁANMAKEN ZAAKDOSSIER IN ANDREAS

 

 

 

Zaaknaam
Rubricering Actief openbaar D Kabinet
Portefeullle Economlsche Zaken

 

Secundalré portefeullle

 

 

 

 

 

 

 

 

 

 

Dagelijks Bestuur K Stadsdeel Centrum
VOOR VOORDRACHT (FLAP)
Vergaderdatum
(JJ-mm-dd)
onderwerp Afwijzen aanvraag tijdelijke seizoensvergunning ollebollenverkoop op de Nieuwmarkt
Gevraagde beslispunten Het dagelijks bestuur wordt gevraagd In te stéfimen met het nlet (opnleuw) verlenen van
een tijdelijke, selzoensvergunning voor de verkoop van ollebollen op de Nleuwmarkt.
Kernboodschap Met het afwijzen van deze aanvraag wordt voorkomen dat In het selzoen oktober t/m
december een staanplaats kan worden Ingenomen voor de verkoop van selzoensgebonden
producten, Er wordt Jaarlijks door alle stadsdelen geïnventarlseerd of de beschikbare
Jocatles ook In het volgende selzoen beschikbaar worden gesteld. Het betreft hler namelijk
bijzondere staanplaatsen dle nlet volgens de aftikelen 3.2, en3,3 van de Verordening op het
lokaal bestuur worden aangewezen en/of vergund,
Bestuurlijke achtergrond Voor deze beslissing zijn de volgende besluiten relevant:
4‚  De Verordening op het lokaal bestuur In Amsterdam, Inhet bijzonder bijlage 3
onder G4 van het bevoegdhedenreglster _
2, De Verordening op de staan-en lIgplaatsen bulten de markt en venten 2016
3, Het rulmtelijk-economlsch kader voor verkooppunten In de openbare ruimte
4. Het programma Stad In Balans.
Bestuurlijke prioritelt nVt,
Wettelijke grondslag De basls voor het nemen van dlt beslult door het dagelijks bestuurIs artikel 62 van de

Verordening op de staan- en ligplaatsen buiten de markt en venten. In het bijzonder artikel
64 lid 2, Dit artikel stelt dat het college van B&W bevoegd Is om op basis van, onder
andere, dit artikel een vergunning voor een staani- of ligplaats te welgeren, zgn,
welgeringsgrondenì, Deze bevoegdheid Is gemandateerd aan het dagelijks bestuur van de
stadsdelen op grond van bijlage 3 onder G3 van de Verordening op het lokaal bestuur van
Amsterdam,

 

 

 

 

 

 
",../images/1.0/963316_bijlagen.zip__concatenated_p_015.jpg
965575_files.zip__concatenated,1.0,"Van: Webformulier Frans Halsbuurt

 

Aan: info@franshalsbuurt.nl

Cc: Herinrichting Frans Halsbuurt

Onderwerp: Frans Halsbuurt reactie op ontwerp ""Eerste Jacob van Campenstraat”
Datum: woensdag 4 september 2019 16:56:20

LS,

Er is een reactie gegeven op het ontwerp ""Eerste Jacob van Campenstraat"" met
onderstaande informatie.

Reactie op: Eerste Jacob van Campenstraat
Woonadres reageerder:
E-mailadres reageerder:

De feedback:
Hallo Mr/Mvr,onze reacti/ mening 1s, het ziet er mooi uit ik hou wel van het groen

dat ooit komt, helaas word dit dan en pis hoek wat nu ook al gebeurt 24/7.. ook 1s het
lawaai van de auto's die bij me buren non stop komen echt gewoon te gek voor woorden
wij hebben hier door geen nacht rust meer, waarom niet het hele stuk groen en een
parkeer/lade en lossen plaatsen bij 45 tussen de bomen die als geluid buffer kunnen dienen
voor het geluid die al die auto's met zich mee brengt.. , u begrijpt het al.. Plan mooi maar
de buurt ziet heeft er en zwaar hoofd n door het over last dat met de groene hoeken komt..
nu al gooi ik dagelijks water met bleek_ en bij de buren ook.. met andere
woorden bleek en groen geen goeie combo. Met vriendelijk groet

  
 

  

Met vriendelijke groet,
",../images/1.0/965575_files.zip__concatenated_p_110.jpg
Wob-besluit-herindeling-Scherpenzeel-2e-tranche.html__concatenated,1.0,"oan: datum:

Provincie Gelderland 15 oktober 2020

Afd FIN/FAB »

Postbus 9090 SM <

6800 GX Arnhem Pro forma Factuur 20179 E
u
ui
f
D
ME
£
o

Inkoopordernummer:

Leveranciersnummer: 20657

Factuur voor productie van de films ‘Kijk op Scherpenzeel’. Uitgevoerd conform de offerte
d.d. 21 september 2020 met projectnummer 20-61.

arejeyerstsireacere KE
www.beeldtaal.nl

Productie in opdracht van en in samenwerking met

Het leveren van dronefoto’s inclusief de beeldbewerking daarvan voor website en
drukwerk hebben we als service gedaan.

Productie film conform offerte

Stelposten conform offerte

-Reiskosten cameraploeg, naar Scherpenzeel (2x) en
Borculo op 23 en 25 september, totaal 348 km à 0,19
-Audionabewerking en audiodescriptie
-Professionele commentaarstem en studio

tel 0570 628845

kvk 08092191

Subtotaal
BTW 21%

Totaal inclusief BTW €  10.050,31

Havenplein 18
7411 ME Deventer

Met dank voor de opdracht en de samenwerking!

Graag binnen 30 dagen overmaken op banknummer Nli5 TRIO 0784 8988 39 van Bureau
Beeldtaal Filmmakers onder vermelding van het factuurnummer.

Het BTW identificatienummer van Beeldtaal Filmmakers is: —

",../images/1.0/Wob-besluit-herindeling-Scherpenzeel-2e-tranche.html__concatenated_p_121.jpg
963316_bijlagen.zip__concatenated,1.0," 

 

Gemeenile

x Centrum
Dagelijks bestuur CENTRUM

VOOR AANMAKEN ZAAKDOSSIER IN ANDREAS

 

 

 

Zaaknaan
Rubrlcering DI Actlef openbaar D Kabinet
Portefeullle Ecoriomlsche Zaken

 

Secundalre portefeullle

 

 

 

 

 

 

 

 

 

 

Dagelijks Bestuur DN Stadsdeel Centrum
VOOR VOORDRACHT (FLAP)
Vergaderdatum
QIJJ-mm-dd)
Onderwerp Afwijzen aanvraag oliebollenkraam Nleuwmarkt
Gevraagde beslispunten Het dagelijks bestuur wordt gevraagd In te stemmen met het nlet (opnleuw) verlenen van
een tijdelijke, selzoensvergunning voor de verkoop van oliebollen op de Nleuwmarkt.
Kernboodschap Met het afwijzen van deze aanvraag wordt voorkomen dat In het selzoen oktober t/m
december een staanplaats kan worden Ingenomen voor de verkoop van selzoensgebonden
producten, Er wordt Jaarlijks door lle stadsdelen geïnventarlseerd of de beschikbare
ocatles ool In het volgende selzoen beschikbaar worden gesteld. Het betreft hler namelijk
bijzondere staanplaatsen dle nlet volgens de artikelen 3.2. en 33 van de Verordening op het
lokaal bestuur worden aangewezen en/of vergund,
Destuurlijke achtergrond Voor deze beslissing zijn de volgende beslultenrelevant:
4  De Verordening op het lokaal bestuur In Amsterdam, In het bijzonder bijlage 3
onder G4 van het bevoegdhedenregister
2, De Verordening op de staan-en ligplaatsen bulten de markt en venten 2016
3. Het rulmtelijk-economlsch kader voor verkooppunten In de öpenbare fuimte
. Het programma Stad In Balans
Bestuurlijke prioritelt nVit
Wettelijke gronëslag De basis vóor het nemen van dit beslult door het dagelijks bestuur Is artikel 6,2 van de

Verordening op de staan- en lIgplaatsen bulten de markt en venten. In het bijzonder artlke!
6.2 lld 2 DIt artlkel stelt dat het college van B&W bevoegd Is om op basis van, onder
andere, deze artkel een vergunning voor een staani- of lIgplaats te welgeren, zgn.
welgeringsgronden. Deze bevoegdheld s gedelegeerd/gemandateerd (wordtnog
uitgezocht) aan het dagelijks bestuur van de stadsdelen op basis (bijlage g onder-G4) van de

 

 

 

 

 

 
",../images/1.0/963316_bijlagen.zip__concatenated_p_010.jpg
969284_mails_incl_bijlagen_3.zip__concatenated,1.0," 

 

Van: |

Verzonden: donderdag 8 oktober 2020 11:58

Aan: |

CC: D. . ,

Onderwerp: FW: 2018-604/18 GBWO0104 | Afstemming uitbreiding
monitoring

Bijlagen: rapporten bruggen 202 en 218; locatie peilbuizen Grimburgwal
GBWO0104 UVA.png

Hoi B

Ik heb N 50 e n mbt monitoring monumentale panden: voorkeur heeft om
de meetbouten in de gevel te boren ipv meetstickers te gebruiken (ivm monumentaal pand wordt dat
dan tpv de voegen gedaan) aangezien de panden nog wel een tijd gemonitord moeten worden (t/m
vernieuwing).

Inmiddels hebben we toestemming van zowel bevoegd gezag als de UVA voor het aanbrengen van de
meetbouten op de gevel van de UVA panden.

Zou jij daarom opdracht willen geven aan HvS om de huidige monitoring uit te breiden:
- _ Panden-> gehele UVA pand ten westen van de ingestorte kade monitoren
- _ Kademuur-> gehele kademuur en maaiveld (waar mogelijk) ten westen van de ingestorte kade
monitoren tot aan de brug, hierbij rekening houden met de monitoring die al door de gemeente
wordt uitgevoerd, zie bijlage, om dubbelingen en/of verwarring te voorkomen.

Zou je daarnaast aan HvS willen vragen of ze zsm 3 peilbuizen willen plaatsen om de grondwaterstand te
kunnen monitoren, zie bijgevoegd plaatje voor indicatie locatie (natuurlijk rekening houden met
stabiliteit nabij ingestort deel, indien nodig iets opschuiven)?

Specificaties conform peilbuizen zoals geplaatst bij Kloveniersburgwal, aandachtspunt: niet afgesloten
straatpotten toepassen.

Alvast bedankt!

Met vriendelijke groet,

Technisch Manager
Programma Bruggen & Kademuren

E
T

Gemeente Amsterdam
Weesperstraat 430, 1018 DN Amsterdam
www.amsterdam.nl/bruggenkademuren

 
",../images/1.0/969284_mails_incl_bijlagen_3.zip__concatenated_p_506.jpg
967351_files_1.zip__concatenated,1.0,"DE
NIEUWE
MEERVAART

 

 
 

5 JUNI 2019

 
",../images/1.0/967351_files_1.zip__concatenated_p_246.jpg
Beslissing-op-Wob-verzoek-Rhederhof-deelbesluit-1.html.1__concatenated,1.0,"IX Bureau Waardenburg
‘V Ecologie & Landschap

Provincie Gelderland
Postbus 9090
6800 GX Armhem

ons kenmerk 18-0739/20.03438/GerSm

datum 3 april 2020

onderwerp Vergunningaanvraag Rhederhof, onderbouwing beroep op SSRS
uw kenmerk

aantal blz.

Geachte dame, heer,

KuiperArnhem vraagt een vergunning Wet natuurbescherming aan voor het project
Rhederhof.

Voor het project Rhederhof doet KuiperArnhem een beroep op het

Stikstofregistratiesysteem (SSRS). Middels deze aanvraag verzoeken wij u ruimte te
reserveren uit het stikstofdepositieregister.

In de natuurtoets die bij de vergunningaanvraag is gevoegd ‘Natuurtoets project
herinrichting Rhederhof. Toetsing in het kader van de Wet natuurbescherming’ zijn de
effecten van de additionele stikstofdepositie als gevolg van het project Rhederhof op
Natura 2000-gebieden beoordeeld.

Beoordelingskader stikstof
De bijdrage van het project Rhederhof is voor de bouwfase en het toekomstig gebruik
berekend met AERIUS 2019A (controle berekening 3 april 2020).

Uit de AERIUS-berekeningen volgt dat de projectbijdrage aan de depositie op voor
stikstofgevoelige habitattypen en leefgebieden in Veluwe en Riĳntakken groter is dan
0,00 mol/ha/jr.

Er is geoordeeld dat op voorhand duidelijk is dat de wezenlijke kenmerken en waarden
van habitattypen en leefgebieden in Veluwe en Rijntakken niet door het project
Rhederhof worden aangetast, er treden geen significant negatieve effecten op.

Uit de ecologische toetsing volgt dat Rhederhof geen negatieve effecten heeft op de
instandhoudingsdoelen van voor stikstofgevoelige habitattypen en leefgebieden van
Veluwe en Rijntakken.

Het kwaliteitsmanagementsysteem van Bureau Waardenburg is door CERTIKED gecertificeerd overeenkomstig ISO 9001: 2015
Lid van de branchevereniging Netwerk Groene Bureaus
Bureau Waardenburg hanteert als algemene voorwaarden de DNR 2011, tenzij schriftelijk anders wordt overeengekomen

Adres Varkensmarkt 9, 4101 CK Culemborg Handelsregister: KvK nummer 11028826

Telefoon: 0345 -51 27 10 BTW-nummer: NL8034.26.811.B.01

E-mail info@buwa.nl Bank IBAN NL57 ABNA 0559 3195 76 BIC ABNANL2A
Intemet:  www.buwa.nl IBAN NL47 INGB 0000 7105 72  BIC INGBNL2A

0000000763
",../images/1.0/Beslissing-op-Wob-verzoek-Rhederhof-deelbesluit-1.html.1__concatenated_p_0495.jpg
969284_mails_incl_bijlagen_3.zip__concatenated,1.0,"Van: n

Verzonden: dinsdag 8 september 2020 08:25
Aan: e . .
|

Onderwerp: FW: GBW Risicotekening
Bijlagen: inspectie--risicogebied.pdf; ATTO0001.htm

Ter info en overleg zo.

   

\an:
Verzonden: maandag 7 september 2020 17:09
ran:
:

Onderwerp: FW: GBW Risicotekening

 

 

Zie onderstaand en bijgaand.

Met vriendelijke groet,

Projectleider

Hu Steewijk ‘e

Spaarndammerdijk 661 ‚ 1014 AD Amsterdam
Tel (020) 682 35 65 / Fax (020) 682 72 55 ‚ Mobiel
E-nai!:

E-mail | Website | Kaart

 

Bekijk mijn
Profiel

 

] Bekijk ons
] Bedrijfsprofiel

 

Disclaimer: De informatie opgenomen in dit bericht kan vertrouwelijk zijn en is uitsluitend bestemd voor de geadresseerde. Indien u dit
bericht ten onrechte ontvangt, wordt u verzocht de inhoud niet te gebruiken en de afzender direct te informeren door het bericht te
retourneren. De geadresseerde van deze e-mail kan geen rechten ontlenen aan de inhoud van deze e-mail. KvK: 34190477

var:

Verzonden: maandag 7 september 2020 15:59

: E

Onderwerp: Fwd: GBW Risicotekening

Verstuurd vanaf mijn iPhone
",../images/1.0/969284_mails_incl_bijlagen_3.zip__concatenated_p_134.jpg
beslissing-op-wob-verzoek-wnb-groot-zevert-vergisting-en-rms-windvision.html__concatenated,1.0,"Dimensioneringsplan

chemische wasser P ris m Gfi |Te r '

0544 379084 _ prismafilter.nl

Opdrachtgever Van Reedestraat 14a _ 7131 BE Lichtenvoorde
naam: RMS GROENLO b.v.

postcode:

plaats: GROENLO

telefoonnummer:

Locatie

adres: Laarberg (Ruiterweg)

postcode:

plaats: Groenlo

Vaste gegevens

Maximale luchtsnelheid in afzuigkanaal: 2,5 m/s
Bouwvorm: Bouwkundig Tegenstroom
Hoeveelheid m3 ventilatielucht per sectie: 198440,00 m*/uur
Afmetingen netto breedte per sectie: 24m
Netto sectie diepte waspakket: 3m
Netto aanstroomoppervlakte per sectie: 7,20 m?
Oppervlak emissiepunt per sectie minimaal: 2,88 m?
Pakketdikte wasser: 09m
Druppelvanger dikte: 01m
Totale dikte waspakket minimaal: 1m
Type pakket: 2H NET
Specifieke opppervlakte pakket: 150 m?/m° pakket
Materiaal pakket: PP
Maximale specifieke belasting: 2700 m°/m?/uur
Ventilatiebehoefte
Aantal Luchtvolume (m°/h) Totaal (m°/h)
Droger 1 180.000 180.000
Totaal 180.000 m?/h

Berekende gegevens wasser

Minimale aanstroomoppervlakte 66,67 m°
Volume wasserpakket 66,67 m°
Bepaling grootte van de wasser en emissiepunt

Aantal secties 10,00 stuks
Werkelijke aanstroomoppervlakte 72,00 m?
Werkelijk volume wasserpakket 72,00 m°
Oppervlak emissiepunt 28,80 m?
Diameter emissiepunt 6,06 m1
Berekende te reduceren hoeveelheid ammoniak 266716 kg/jaar
Berekende hoeveelheid zuurgebruik 434747 liter/jaar (1,63 liter zwavelzuur per kg ammoniak)
Luchtstroom 180.000 m?

43436086
",../images/1.0/beslissing-op-wob-verzoek-wnb-groot-zevert-vergisting-en-rms-windvision.html__concatenated_p_0619.jpg
Wob-besluit-Project-No-Waste-2021-011855__concatenated,1.0,"Van: N © cm nl>

Verzonden: vrijdag 17 september 2021 10:29

Aan:

cc: ;-@Iigna.nu'

Onderwerp: RE: Uw subsidieaanvraag NO WASTE in het vmbo (2021-008550)

Bijlagen: 20210916 Kosten en dekkingsoverzicht juist subsidie aanvraag NO Waste.xlsx

S |

In de bijlage vindt u een nieuw overzicht met het juiste kostenoverzicht en een kloppend,
bijpehorend dekkingsoverzicht.

U kunt hier uit opmaken dat het grootste verschil tussen de bedragen in het projectplan en de
aanvraag bij de provincie te verklaren zijn door de BTW-component.

In de samenwerkingsovereenkomst wordt per abuis een oud bedrag genoemd, voor wat
betreft de bijdrage van de provincie.

Ook heeft u opgemerkt dat in de samenwerkingsovereenkomst de bijdragen van de Rotary en
Gemeente lager is dan in het projectplan en het aanvraagformulier.

Dit is te verklaren doordat de bedragen in de overeenkomst de reeds toegezegde bedragen
zijn. De bedoeling is om vanuit die organisaties nog meer financiële ondersteuning

te ontvangen, wanneer dit nodig is. Daarom is een hoger bedrag opgenomen in de huidige
begroting.

De volledig ondertekende samenwerkingsovereenkomst ontvangt u zo spoedig mogelijk.

Ook namens E.

Met vriendelijke groet,

Directeur

Werkdagen: Maandagochtend
dinsdag
woensdagochtend
donderdag
vrijdag

Telefoon: 026-
Mobiel: 06-
www.natuurcentrumarnhem.nl

©OO

van: K : 11 1. >

Verzonden: vrijdag 10 september 2021 12:36

Aan: @natuurcentrumarnhem.nl>
CC: @gelderland.nl>; B @!iena.nu W @!iena.nu>

Onderwerp: Uw subsidieaanvraag NO WASTE in het vmbo (2021-008550)

Beste N
",../images/1.0/Wob-besluit-Project-No-Waste-2021-011855__concatenated_p_37.jpg
